bgwiki_title	category	state	impl_file	wiki_fetch	csid_check	start_npc_file	wiki_url
The Goblin Tailor	Jeuno Quests	implemented	scripts/quests/jeuno/The_Goblin_Tailor.lua				https://www.bg-wiki.com/ffxi/The_Goblin_Tailor
The Good, the Bad, the Clement	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/The_Good%2C_the_Bad%2C_the_Clement
The Gustaberg Tour	Bastok Quests	implemented	scripts/quests/bastok/The_Gustaberg_Tour.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Gustaberg_Tour
The Holy Crest	Additional Job Quests	implemented	scripts/zones/Port_San_dOria/npcs/Ceraulian.lua				https://www.bg-wiki.com/ffxi/The_Holy_Crest
The Immortal Lu Shang	Outlands Quests	implemented	scripts/quests/outlands/The_Immortal_Lu_Shang.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Immortal_Lu_Shang
The Kind Cardian	Jeuno Quests	implemented	scripts/zones/Windurst_Woods/npcs/Apururu.lua				https://www.bg-wiki.com/ffxi/The_Kind_Cardian
The Kuftal Tour	Outlands Quests	implemented	scripts/quests/outlands/The_Kuftal_Tour.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Kuftal_Tour
The Long March North	Crystal War Quests	implemented	scripts/quests/crystalWar/The_Long_March_North.lua		CSID_MISSING(94:1080)		https://www.bg-wiki.com/ffxi/The_Long_March_North
The Longest Way Round...	Adoulin Quests	implemented	scripts/quests/adoulin/The_Longest_Way_Round.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Longest_Way_Round...
The Lost Book	Crystal War Quests	implemented	scripts/quests/crystalWar/The_Lost_Book.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Lost_Book
The Lost Cardian	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Teigero-Bangero.lua				https://www.bg-wiki.com/ffxi/The_Lost_Cardian
The Medicine Woman	Northern San d'Oria Quests	implemented	scripts/quests/sandoria/The_Medicine_Woman.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Medicine_Woman
The Merchant's Bidding	Repeatable Quests	implemented	scripts/quests/sandoria/The_Merchants_Bidding.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Merchant%27s_Bidding
The Miraculous Dale	Jeuno Quests	implemented	scripts/quests/jeuno/The_Miraculous_Dale.lua				https://www.bg-wiki.com/ffxi/The_Miraculous_Dale
The Missing Piece	Outlands Quests	implemented	scripts/quests/outlands/The_Missing_Piece.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Missing_Piece
The Moogle's Picnic!	Mog House Quests	implemented	scripts/quests/otherAreas/The_Moogles_Picnic.lua				https://www.bg-wiki.com/ffxi/The_Moogle%27s_Picnic%21
The Moonlit Path	Avatar Quests	implemented	scripts/battlefields/Full_Moon_Fountain/moonlit_path.lua				https://www.bg-wiki.com/ffxi/The_Moonlit_Path
The Mysterious Head Patrol	Abyssea - Grauberg Quests	implemented	scripts/quests/abyssea/The_Mysterious_Head_Patrol.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Mysterious_Head_Patrol
The Naming Game	Bastok Quests	implemented	scripts/quests/bastok/The_Naming_Game.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Naming_Game
The Old Lady	Mhaura Quests	implemented	scripts/quests/otherAreas/The_Old_Lady.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Old_Lady
The Old Man and the Harpoon	Adoulin Quests	implemented	scripts/quests/adoulin/The_Old_Man_and_the_Harpoon.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Old_Man_and_the_Harpoon
The Old Monument	Jeuno Quests	implemented	scripts/quests/jeuno/The_Old_Monument.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Old_Monument
The Opo-opo and I	Kazham Quests	MISSING				scripts/zones/Kazham/npcs/Lulupp.lua	https://www.bg-wiki.com/ffxi/The_Opo-opo_and_I
The Perils of Kororo	Abyssea - Grauberg Quests	implemented	scripts/quests/abyssea/The_Perils_of_Kororo.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Perils_of_Kororo
The Pickpocket	Port San d'Oria Quests	implemented	scripts/quests/sandoria/The_Pickpocket.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Pickpocket
The Postman Always K.O.'s Twice	Repeatable Quests	MISSING				scripts/zones/Windurst_Walls/npcs/Ambrosius.lua	https://www.bg-wiki.com/ffxi/The_Postman_Always_K.O.%27s_Twice
The Potential Within	Norg Quests	implemented	scripts/quests/outlands/The_Potential_Within.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Potential_Within
The Prankster	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/The_Prankster.lua		CSID_MISSING(52:17)		https://www.bg-wiki.com/ffxi/The_Prankster
The Price of Valor	Crystal War Quests	implemented	scripts/quests/crystalWar/The_Price_of_Valor.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Price_of_Valor
The Prince and the Hopper	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/The_Prince_and_the_Hopper.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Prince_and_the_Hopper
The Promise	Port Windurst Quests	implemented	scripts/quests/windurst/SOB7_The_Promise.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Promise
The Puppet Master	Summoner Artifact Quests	implemented	scripts/quests/windurst/SMN_AF1_The_Puppet_Master.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Puppet_Master
The Quadav's Curse	Bastok Quests	implemented	scripts/quests/bastok/The_Quadavs_Curse.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Quadav%27s_Curse
The Real Gift	Other Quests	implemented	scripts/quests/otherAreas/The_Real_Gift.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Real_Gift
The Requiem	Bard Artifact Quests	implemented	scripts/zones/The_Eldieme_Necropolis/npcs/Sarcophagus.lua				https://www.bg-wiki.com/ffxi/The_Requiem
The Rescue	Map Quests	implemented	scripts/quests/otherAreas/The_Rescue.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Rescue
The Return of the Adventurer	Bastok Markets Quests	implemented	scripts/quests/bastok/The_Return_of_the_Adventurer.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Return_of_the_Adventurer
The Rider Cometh	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/The_Rider_Cometh.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Rider_Cometh
The Rivalry/The Competition	Port San d'Oria Quests	implemented	scripts/quests/sandoria/The_Rivalry.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Rivalry/The_Competition
The Road to Aht Urhgan	Jeuno Quests	implemented	scripts/quests/jeuno/The_Road_to_Aht_Urhgan.lua				https://www.bg-wiki.com/ffxi/The_Road_to_Aht_Urhgan
The Road to Divadom	Dancer Artifact Quests	implemented	scripts/quests/jeuno/DNC_AF2_The_Road_to_Divadom.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Road_to_Divadom
The Root of the Problem	Black Mage Artifact Quests	implemented	scripts/zones/Toraimarai_Canal/npcs/qm11.lua				https://www.bg-wiki.com/ffxi/The_Root_of_the_Problem
The Rumor	Other Area Quests	implemented	scripts/quests/sandoria/The_Rumor.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Rumor
The Sacred Katana	Norg Quests	implemented	scripts/quests/outlands/SAM_AF1_The_Sacred_Katana.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Sacred_Katana
The Sahagin's Stash	Norg Quests	implemented	scripts/quests/outlands/The_Sahagins_Stash.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Sahagin%27s_Stash
The Sand Charm	Map Quests	implemented	scripts/quests/otherAreas/The_Sand_Charm.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Sand_Charm
The Seamstress	Repeatable Quests	implemented	scripts/quests/sandoria/The_Seamstress.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Seamstress
The Search for Goldmane	Outlands Quests	implemented	scripts/quests/outlands/The_Search_for_Goldmane.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Search_for_Goldmane
The Secret Ingredient	Abyssea - Altepa Quests	implemented	scripts/quests/abyssea/The_Secret_Ingredient.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Secret_Ingredient
The Secret to Success	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/The_Secret_to_Success
The Setting Sun	Northern San d'Oria Quests	implemented	scripts/quests/sandoria/The_Setting_Sun.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Setting_Sun
The Signpost Marks the Spot	Bastok Markets Quests	implemented	scripts/quests/bastok/The_Signpost_Marks_the_Spot.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Signpost_Marks_the_Spot
The Silent Forest	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/The_Silent_Forest
The Siren's Tear	Bastok Mines Quests	implemented	scripts/quests/bastok/The_Sirens_Tear.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Siren%27s_Tear
The Soul of the Matter	Abyssea - Konschtat Quests	MISSING					https://www.bg-wiki.com/ffxi/The_Soul_of_the_Matter
The Stars of Ifrit	Bastok Quests	implemented	scripts/quests/bastok/The_Stars_of_Ifrit.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Stars_of_Ifrit
The Starving	Adoulin Quests	implemented	scripts/quests/adoulin/The_Starving.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Starving
The Swarm	Crystal War Quests	implemented	scripts/quests/crystalWar/The_Swarm.lua		CSID_MISSING(91:1010)		https://www.bg-wiki.com/ffxi/The_Swarm
The Sweetest Things	Repeatable Quests	implemented	scripts/quests/sandoria/The_Sweetest_Things.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Sweetest_Things
The Talekeeper's Gift	Bastok Mines Quests	implemented	scripts/quests/bastok/WAR_AF3_The_Talekeepers_Gift.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Talekeeper%27s_Gift
The Talekeeper's Truth	Bastok Mines Quests	implemented	scripts/quests/bastok/WAR_AF2_The_Talekeepers_Truth.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Talekeeper%27s_Truth
The Tenshodo Showdown	Thief Artifact Quests	implemented	scripts/quests/windurst/THF_AF1_The_Tenshodo_Showdown.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Tenshodo_Showdown
The Three Magi	Black Mage Artifact Quests	implemented	scripts/zones/Xarcabard/npcs/qm1.lua				https://www.bg-wiki.com/ffxi/The_Three_Magi
The Tigress Stirs	Crystal War Quests	implemented	scripts/quests/crystalWar/WOTG_WIN_1_The_Tigress_Stirs.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Tigress_Stirs
The Tigress Strikes	Crystal War Quests	implemented	scripts/quests/crystalWar/WOTG_WIN_2_The_Tigress_Strikes.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Tigress_Strikes
The Titus Touch	Abyssea - Altepa Quests	implemented	scripts/quests/abyssea/The_Titus_Touch.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Titus_Touch
The Trader in the Forest	San d'Oria Quests	implemented	scripts/quests/sandoria/The_Trader_in_the_Forest.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Trader_in_the_Forest
The Truth Beckons	Abyssea Quests	implemented	scripts/quests/abyssea/The_Truth_Beckons.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Truth_Beckons
The Truth Is Out There	Crystal War Quests	MISSING					https://www.bg-wiki.com/ffxi/The_Truth_Is_Out_There
The Truth Lies Hid	Bastok Markets (S) Quests	implemented	scripts/quests/crystalWar/WOTG_BAS_11_The_Truth_Lies_Hid.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Truth_Lies_Hid
The Unfinished Waltz	Dancer Artifact Quests	implemented	scripts/quests/jeuno/DNC_AF1_The_Unfinished_Waltz.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Unfinished_Waltz
The Unmarked Tomb	Abyssea - Altepa Quests	MISSING					https://www.bg-wiki.com/ffxi/The_Unmarked_Tomb
The Usual	Bastok Quests	implemented	scripts/quests/bastok/The_Usual.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Usual
The Vicasque's Sermon	San d'Oria Quests	implemented	scripts/quests/sandoria/The_Vicasques_Sermon.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Vicasque%27s_Sermon
The Walking Wounded	Abyssea - Konschtat Quests	implemented	scripts/quests/abyssea/The_Walking_Wounded.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Walking_Wounded
The Walls of Your Mind	Bastok Quests	implemented	scripts/quests/bastok/The_Walls_of_Your_Mind.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Walls_of_Your_Mind
The Wayward Automaton	Aht Urhgan Quests	implemented	scripts/zones/Caedarva_Mire/npcs/qm9.lua				https://www.bg-wiki.com/ffxi/The_Wayward_Automaton
The Weatherspoon Inquisition	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/The_Weatherspoon_Inquisition
The Weatherspoon War	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/The_Weatherspoon_War
The Weekly Adventurer	Crawlers' Nest (S) Quests	implemented	scripts/quests/crystalWar/The_Weekly_Adventurer.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Weekly_Adventurer
The Weight of Your Limits	Bastok Quests	implemented	scripts/quests/bastok/The_Weight_of_Your_Limits.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Weight_of_Your_Limits
The Whole Place Is Abuzz	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/The_Whole_Place_Is_Abuzz
The Wisdom of Elders	Bastok Quests	implemented	scripts/quests/bastok/The_Wisdom_of_Elders.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Wisdom_of_Elders
The Wonder Magic Set	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Panta-Putta.lua				https://www.bg-wiki.com/ffxi/The_Wonder_Magic_Set
The Wondrous Whatchamacallit	Bastok Mines Quests	implemented	scripts/quests/bastok/The_Wondrous_Whatchamacallit.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Wondrous_Whatchamacallit
The Wyrm God	Abyssea - Empyreal Paradox Quests	implemented	scripts/quests/abyssea/The_Wyrm_God.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Wyrm_God
The Ygnas Directive	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/The_Ygnas_Directive
The Young and the Threadless	Crystal War Quests	implemented	scripts/quests/crystalWar/The_Young_and_the_Threadless.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Young_and_the_Threadless
Thick Shells	Port San d'Oria Quests	implemented	scripts/quests/sandoria/Thick_Shells.lua		csids_ok		https://www.bg-wiki.com/ffxi/Thick_Shells
Third Tour of Duchy	Crystal War Quests	MISSING					https://www.bg-wiki.com/ffxi/Third_Tour_of_Duchy
Thorn in the Side	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Thorn_in_the_Side
Threadbare Tribulations	Abyssea - Attohwa Quests	implemented	scripts/quests/abyssea/Threadbare_Tribulations.lua		csids_ok		https://www.bg-wiki.com/ffxi/Threadbare_Tribulations
Three Men and a Closet	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Three_Men_and_a_Closet.lua		csids_ok		https://www.bg-wiki.com/ffxi/Three_Men_and_a_Closet
Tiger's Teeth	Repeatable Quests	implemented	scripts/quests/sandoria/Tigers_Teeth.lua		csids_ok		https://www.bg-wiki.com/ffxi/Tiger%27s_Teeth
Till Death Do Us Part	Bastok Quests	implemented	scripts/quests/bastok/Till_Death_Do_Us_Part.lua		csids_ok		https://www.bg-wiki.com/ffxi/Till_Death_Do_Us_Part
Titillating Tomes	Mog Garden Quests	MISSING				scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua	https://www.bg-wiki.com/ffxi/Titillating_Tomes
To Bee or Not to Bee?	Windurst Quests	implemented	scripts/quests/windurst/To_Bee_or_Not_to_Bee.lua		csids_ok		https://www.bg-wiki.com/ffxi/To_Bee_or_Not_to_Bee%3F
To Catch a Falling Star	Port Windurst Quests	implemented	scripts/zones/West_Sarutabaruta/npcs/Twinkle_Tree.lua				https://www.bg-wiki.com/ffxi/To_Catch_a_Falling_Star
To Catch a Predator	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/To_Catch_a_Predator
To Cure a Cough	San d'Oria Quests	implemented	scripts/zones/East_Ronfaure/npcs/Signpost.lua				https://www.bg-wiki.com/ffxi/To_Cure_a_Cough
To Kill Mocking Birds	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/To_Kill_Mocking_Birds
To Laugh Is to Love	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/To_Laugh_Is_to_Love
To Paste a Peiste	Abyssea Quests	implemented	scripts/quests/abyssea/To_Paste_a_Peiste.lua		csids_ok		https://www.bg-wiki.com/ffxi/To_Paste_a_Peiste
Too Many Chefs	Bastok Quests	implemented	scripts/zones/Metalworks/npcs/Ferghus.lua				https://www.bg-wiki.com/ffxi/Too_Many_Chefs
Toraimarai Turmoil	Repeatable Quests	implemented	scripts/quests/windurst/Toraimarai_Turmoil.lua		csids_ok		https://www.bg-wiki.com/ffxi/Toraimarai_Turmoil
Totoroon's Treasure Hunt	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Totoroons_Treasure_Hunt.lua		CSID_MISSING(53:130)		https://www.bg-wiki.com/ffxi/Totoroon%27s_Treasure_Hunt
Transformations	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/BLU_AF3_Transformations.lua		csids_ok		https://www.bg-wiki.com/ffxi/Transformations
Transporting	Adoulin Quests	implemented	scripts/quests/adoulin/Transporting.lua		csids_ok		https://www.bg-wiki.com/ffxi/Transporting
Treasures of the Earth	Adoulin Quests	MISSING				scripts/zones/Western_Adoulin/npcs/Sylvie.lua	https://www.bg-wiki.com/ffxi/Treasures_of_the_Earth
Trial by Earth	Avatar Quests	implemented	scripts/quests/bastok/Trial_by_Earth.lua		csids_ok		https://www.bg-wiki.com/ffxi/Trial_by_Earth
Trial by Fire	Avatar Quests	implemented	scripts/quests/outlands/Trial_by_Fire.lua		csids_ok		https://www.bg-wiki.com/ffxi/Trial_by_Fire
Trial by Ice	Avatar Quests	implemented	scripts/zones/Northern_San_dOria/npcs/Gulmama.lua				https://www.bg-wiki.com/ffxi/Trial_by_Ice
Trial by Lightning	Avatar Quests	implemented	scripts/quests/otherAreas/Trial_by_Lightning.lua				https://www.bg-wiki.com/ffxi/Trial_by_Lightning
Trial by Water	Avatar Quests	implemented	scripts/quests/outlands/Trial_by_Water.lua		csids_ok		https://www.bg-wiki.com/ffxi/Trial_by_Water
Trial by Wind	Avatar Quests	implemented	scripts/quests/outlands/Trial_by_Wind.lua		csids_ok		https://www.bg-wiki.com/ffxi/Trial_by_Wind
Trial of the Chacharoon	Mog Garden Quests	MISSING					https://www.bg-wiki.com/ffxi/Trial_of_the_Chacharoon
Trial-Size Trial by Earth	Avatar Quests	implemented	scripts/quests/bastok/Trial_Size_Trial_by_Earth.lua		csids_ok		https://www.bg-wiki.com/ffxi/Trial-Size_Trial_by_Earth
Trial-Size Trial by Fire	Avatar Quests	implemented	scripts/quests/outlands/Trial_Size_Trial_by_Fire.lua		csids_ok		https://www.bg-wiki.com/ffxi/Trial-Size_Trial_by_Fire
Trial-Size Trial by Ice	Avatar Quests	implemented	scripts/quests/sandoria/Trial_Size_Trial_by_Ice.lua		csids_ok		https://www.bg-wiki.com/ffxi/Trial-Size_Trial_by_Ice
Trial-Size Trial by Lightning	Avatar Quests	implemented	scripts/quests/otherAreas/Trial_Size_Trial_by_Lightning.lua				https://www.bg-wiki.com/ffxi/Trial-Size_Trial_by_Lightning
Trial-Size Trial by Water	Avatar Quests	implemented	scripts/quests/outlands/Trial_Size_Trial_by_Water.lua		csids_ok		https://www.bg-wiki.com/ffxi/Trial-Size_Trial_by_Water
Trial-Size Trial by Wind	Avatar Quests	implemented	scripts/quests/outlands/Trial_Size_Trial_by_Wind.lua		csids_ok		https://www.bg-wiki.com/ffxi/Trial-Size_Trial_by_Wind
Trinket for the Tyrant	Mog Garden Quests	MISSING				scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua	https://www.bg-wiki.com/ffxi/Trinket_for_the_Tyrant
Trouble at the Sluice	Northern San d'Oria Quests	implemented	scripts/quests/sandoria/Trouble_at_the_Sluice.lua		csids_ok		https://www.bg-wiki.com/ffxi/Trouble_at_the_Sluice
True Strength	Bastok Quests	implemented	scripts/quests/bastok/MNK_AF3_True_Strength.lua		csids_ok		https://www.bg-wiki.com/ffxi/True_Strength
True Will	Ninja Artifact Quests	implemented	scripts/zones/Norg/npcs/Ryoma.lua				https://www.bg-wiki.com/ffxi/True_Will
Trust: Bastok	Bastok Quests	implemented	scripts/quests/bastok/Trust_Bastok.lua		csids_ok		https://www.bg-wiki.com/ffxi/Trust%3A_Bastok
Trust: San d'Oria	San d'Oria Quests	implemented	scripts/quests/sandoria/Trust_Sandoria.lua		csids_ok		https://www.bg-wiki.com/ffxi/Trust%3A_San_d%27Oria
Trust: Windurst	Windurst Quests	implemented	scripts/quests/windurst/Trust_Windurst.lua		csids_ok		https://www.bg-wiki.com/ffxi/Trust%3A_Windurst
Truth, Justice, and the Onion Way!	Port Windurst Quests	implemented	scripts/quests/windurst/SOB1_Truth_Justice_and_the_Onion_Way.lua		csids_ok		https://www.bg-wiki.com/ffxi/Truth%2C_Justice%2C_and_the_Onion_Way%21
Tuning In	Windurst Quests	implemented	scripts/quests/windurst/Tuning_In.lua		csids_ok		https://www.bg-wiki.com/ffxi/Tuning_In
Tuning Out	Windurst Quests	implemented	scripts/zones/Beaucedine_Glacier/npcs/Torino-Samarino.lua				https://www.bg-wiki.com/ffxi/Tuning_Out
Twinstone Bonding	Repeatable Quests	implemented	scripts/quests/windurst/Twinstone_Bonding.lua		csids_ok		https://www.bg-wiki.com/ffxi/Twinstone_Bonding
Twitherym Dust	Adoulin Quests	implemented	scripts/quests/adoulin/Twitherym_Dust.lua		csids_ok		https://www.bg-wiki.com/ffxi/Twitherym_Dust
Two Horn the Savage	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Two_Horn_the_Savage.lua		csids_ok		https://www.bg-wiki.com/ffxi/Two_Horn_the_Savage
Unbreak His Heart	Abyssea - La Theine Quests	MISSING					https://www.bg-wiki.com/ffxi/Unbreak_His_Heart
Unbridled Passion	Ranger Artifact Quests	MISSING				scripts/zones/Windurst_Woods/npcs/Perih_Vashai.lua	https://www.bg-wiki.com/ffxi/Unbridled_Passion
Under Oath	Chateau d'Oraguille Quests	implemented	scripts/zones/Chateau_dOraguille/npcs/_6h0.lua				https://www.bg-wiki.com/ffxi/Under_Oath
Under the Sea	Other Quests	implemented	scripts/quests/otherAreas/Under_the_Sea.lua		csids_ok		https://www.bg-wiki.com/ffxi/Under_the_Sea
Undying Flames	Northern San d'Oria Quests	implemented	scripts/quests/sandoria/Undying_Flames.lua		csids_ok		https://www.bg-wiki.com/ffxi/Undying_Flames
Unending Chase	Mhaura Quests	implemented	scripts/quests/otherAreas/RQ3_Unending_Chase.lua		csids_ok		https://www.bg-wiki.com/ffxi/Unending_Chase
Unexpected Treasure	Northern San d'Oria Quests	implemented	scripts/quests/sandoria/Unexpected_Treasure.lua		csids_ok		https://www.bg-wiki.com/ffxi/Unexpected_Treasure
Unforgiven	Map Quests	implemented	scripts/quests/otherAreas/Unforgiven.lua		csids_ok		https://www.bg-wiki.com/ffxi/Unforgiven
Unidentified Research Object	Abyssea - Misareaux Quests	implemented	scripts/quests/abyssea/Unidentified_Research_Object.lua		csids_ok		https://www.bg-wiki.com/ffxi/Unidentified_Research_Object
Uninvited Guests	Other Quests	implemented	scripts/quests/otherAreas/Uninvited_Guests.lua		csids_ok		https://www.bg-wiki.com/ffxi/Uninvited_Guests
Unlisted Qualities	Fellowship Quests	MISSING					https://www.bg-wiki.com/ffxi/Unlisted_Qualities
Unlocking a Myth	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth
Unlocking a Myth (Bard)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Bard%29
Unlocking a Myth (Beastmaster)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Beastmaster%29
Unlocking a Myth (Black Mage)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Black_Mage%29
Unlocking a Myth (Blue Mage)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Blue_Mage%29
Unlocking a Myth (Corsair)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Corsair%29
Unlocking a Myth (Dancer)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Dancer%29
Unlocking a Myth (Dark Knight)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Dark_Knight%29
Unlocking a Myth (Dragoon)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Dragoon%29
Unlocking a Myth (Monk)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Monk%29
Unlocking a Myth (Ninja)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Ninja%29
Unlocking a Myth (Paladin)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Paladin%29
Unlocking a Myth (Puppetmaster)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Puppetmaster%29
Unlocking a Myth (Ranger)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Ranger%29
Unlocking a Myth (Red Mage)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Red_Mage%29
Unlocking a Myth (Samurai)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Samurai%29
Unlocking a Myth (Scholar)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Scholar%29
Unlocking a Myth (Summoner)	Jeuno Quests	implemented	scripts/zones/Lower_Jeuno/npcs/Zalsuhm.lua				https://www.bg-wiki.com/ffxi/Unlocking_a_Myth_%28Summoner%29
