log_area	enum_name	declared_id	client_id	client_title	bgwiki_title	impl_file	marker	verdict
abyssea	DOMINION_OP_05_ULEGUERAND	105	105	Dominion Op #05 (Uleguerand)	Dominion Op 05 (Uleguerand)	scripts/quests/abyssea/Uleguerand_Dominion_Op_05.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_06_ULEGUERAND	106	106	Dominion Op #06 (Uleguerand)	Dominion Op 06 (Uleguerand)	scripts/quests/abyssea/Uleguerand_Dominion_Op_06.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_07_ULEGUERAND	107	107	Dominion Op #07 (Uleguerand)	Dominion Op 07 (Uleguerand)	scripts/quests/abyssea/Uleguerand_Dominion_Op_07.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_08_ULEGUERAND	108	108	Dominion Op #08 (Uleguerand)	Dominion Op 08 (Uleguerand)	scripts/quests/abyssea/Uleguerand_Dominion_Op_08.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_09_ULEGUERAND	109	109	Dominion Op #09 (Uleguerand)	Dominion Op 09 (Uleguerand)	scripts/quests/abyssea/Uleguerand_Dominion_Op_09.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_10_ULEGUERAND	110	110	Dominion Op #10 (Uleguerand)	Dominion Op 10 (Uleguerand)	scripts/quests/abyssea/Uleguerand_Dominion_Op_10.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_11_ULEGUERAND	111	111	Dominion Op #11 (Uleguerand)	Dominion Op 11 (Uleguerand)	scripts/quests/abyssea/Uleguerand_Dominion_Op_11.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_12_ULEGUERAND	112	112	Dominion Op #12 (Uleguerand)	Dominion Op 12 (Uleguerand)	scripts/quests/abyssea/Uleguerand_Dominion_Op_12.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_13_ULEGUERAND	113	113	Dominion Op #13 (Uleguerand)	Dominion Op 13 (Uleguerand)	scripts/quests/abyssea/Uleguerand_Dominion_Op_13.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_14_ULEGUERAND	114	114	Dominion Op #14 (Uleguerand)	Dominion Op 14 (Uleguerand)	scripts/quests/abyssea/Uleguerand_Dominion_Op_14.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_01_GRAUBERG	115	115	Dominion Op #01 (Grauberg)	Dominion Op 01 (Grauberg)	scripts/quests/abyssea/Grauberg_Dominion_Op_01.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_02_GRAUBERG	116	116	Dominion Op #02 (Grauberg)	Dominion Op 02 (Grauberg)	scripts/quests/abyssea/Grauberg_Dominion_Op_02.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_03_GRAUBERG	117	117	Dominion Op #03 (Grauberg)	Dominion Op 03 (Grauberg)	scripts/quests/abyssea/Grauberg_Dominion_Op_03.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_04_GRAUBERG	118	118	Dominion Op #04 (Grauberg)	Dominion Op 04 (Grauberg)	scripts/quests/abyssea/Grauberg_Dominion_Op_04.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_05_GRAUBERG	119	119	Dominion Op #05 (Grauberg)	Dominion Op 05 (Grauberg)	scripts/quests/abyssea/Grauberg_Dominion_Op_05.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_06_GRAUBERG	120	120	Dominion Op #06 (Grauberg)	Dominion Op 06 (Grauberg)	scripts/quests/abyssea/Grauberg_Dominion_Op_06.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_07_GRAUBERG	121	121	Dominion Op #07 (Grauberg)	Dominion Op 07 (Grauberg)	scripts/quests/abyssea/Grauberg_Dominion_Op_07.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_08_GRAUBERG	122	122	Dominion Op #08 (Grauberg)	Dominion Op 08 (Grauberg)	scripts/quests/abyssea/Grauberg_Dominion_Op_08.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_09_GRAUBERG	123	123	Dominion Op #09 (Grauberg)	Dominion Op 09 (Grauberg)	scripts/quests/abyssea/Grauberg_Dominion_Op_09.lua	+ Converted	CONFIRMED
abyssea	WARD_WARDEN_I_ATTOHWA	124			Ward Warden I (Attohwa)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	WARD_WARDEN_I_MISAREAUX	125			Ward Warden I (Misareaux)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	WARD_WARDEN_I_VUNKERL	126			Ward Warden I (Vunkerl)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	WARD_WARDEN_II_ATTOHWA	127			Ward Warden II (Attohwa)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	WARD_WARDEN_II_MISAREAUX	128			Ward Warden II (Misareaux)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	WARD_WARDEN_II_VUNKERL	129			Ward Warden II (Vunkerl)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	DESERT_RAIN_I_ATTOHWA	130			Desert Rain I (Attohwa)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	DESERT_RAIN_I_MISAREAUX	131			Desert Rain I (Misareaux)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	DESERT_RAIN_I_VUNKERL	132			Desert Rain I (Vunkerl)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	DESERT_RAIN_II_ATTOHWA	133			Desert Rain II (Attohwa)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	DESERT_RAIN_II_MISAREAUX	134			Desert Rain II (Misareaux)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	DESERT_RAIN_II_VUNKERL	135			Desert Rain II (Vunkerl)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	CRIMSON_CARPET_I_ATTOHWA	136			Crimson Carpet I (Attohwa)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	CRIMSON_CARPET_I_MISAREAUX	137			Crimson Carpet I (Misareaux)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	CRIMSON_CARPET_I_VUNKERL	138			Crimson Carpet I (Vunkerl)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	CRIMSON_CARPET_II_ATTOHWA	139			Crimson Carpet II (Attohwa)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	CRIMSON_CARPET_II_MISAREAUX	140			Crimson Carpet II (Misareaux)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	CRIMSON_CARPET_II_VUNKERL	141			Crimson Carpet II (Vunkerl)	scripts/zones/Abyssea-Attohwa/npcs/Resistance_Sapper.lua		UNCOVERED
abyssea	REFUEL_AND_REPLENISH_LA_THEINE	142			Refuel and Replenish (La Theine)	scripts/quests/abyssea/Refuel_and_Replenish_La_Theine.lua		UNCOVERED
abyssea	REFUEL_AND_REPLENISH_KONSCHTAT	143			Refuel and Replenish (Konschtat)	scripts/quests/abyssea/Refuel_and_Replenish_Konschtat.lua		UNCOVERED
abyssea	REFUEL_AND_REPLENISH_TAHRONGI	144			Refuel and Replenish (Tahrongi)	scripts/quests/abyssea/Refuel_and_Replenish_Tahrongi.lua		UNCOVERED
abyssea	REFUEL_AND_REPLENISH_ATTOHWA	145			Refuel and Replenish (Attohwa)	scripts/quests/abyssea/Refuel_and_Replenish_Attohwa.lua		UNCOVERED
abyssea	REFUEL_AND_REPLENISH_MISAREAUX	146			Refuel and Replenish (Misareaux)	scripts/quests/abyssea/Refuel_and_Replenish_Misareaux.lua		UNCOVERED
abyssea	REFUEL_AND_REPLENISH_VUNKERL	147			Refuel and Replenish (Vunkerl)	scripts/quests/abyssea/Refuel_and_Replenish_Vunkerl.lua		UNCOVERED
abyssea	REFUEL_AND_REPLENISH_ALTEPA	148			Refuel and Replenish (Altepa)	scripts/quests/abyssea/Refuel_and_Replenish_Altepa.lua		UNCOVERED
abyssea	REFUEL_AND_REPLENISH_ULEGUERAND	149			Refuel and Replenish (Uleguerand)	scripts/quests/abyssea/Refuel_and_Replenish_Uleguerand.lua		UNCOVERED
abyssea	REFUEL_AND_REPLENISH_GRAUBERG	150			Refuel and Replenish (Grauberg)	scripts/quests/abyssea/Refuel_and_Replenish_Grauberg.lua		UNCOVERED
abyssea	A_MIGHTIER_MARTELLO_LA_THEINE	151			A Mightier Martello (La Theine)	scripts/quests/abyssea/A_Mightier_Martello_La_Theine.lua		UNCOVERED
abyssea	A_MIGHTIER_MARTELLO_KONSCHTAT	152			A Mightier Martello (Konschtat)	scripts/quests/abyssea/A_Mightier_Martello_Konschtat.lua		UNCOVERED
abyssea	A_MIGHTIER_MARTELLO_TAHRONGI	153			A Mightier Martello (Tahrongi)	scripts/quests/abyssea/A_Mightier_Martello_Tahrongi.lua		UNCOVERED
abyssea	A_MIGHTIER_MARTELLO_ATTOHWA	154			A Mightier Martello (Attohwa)	scripts/quests/abyssea/A_Mightier_Martello_Attohwa.lua		UNCOVERED
abyssea	A_MIGHTIER_MARTELLO_MISAREAUX	155			A Mightier Martello (Misareaux)	scripts/quests/abyssea/A_Mightier_Martello_Misareaux.lua		UNCOVERED
abyssea	A_MIGHTIER_MARTELLO_VUNKERL	156			A Mightier Martello (Vunkerl)	scripts/quests/abyssea/A_Mightier_Martello_Vunkerl.lua		UNCOVERED
abyssea	A_MIGHTIER_MARTELLO_ALTEPA	157			A Mightier Martello (Altepa)	scripts/quests/abyssea/A_Mightier_Martello_Altepa.lua		UNCOVERED
abyssea	A_MIGHTIER_MARTELLO_ULEGUERAND	158			A Mightier Martello (Uleguerand)	scripts/quests/abyssea/A_Mightier_Martello_Uleguerand.lua		UNCOVERED
abyssea	A_MIGHTIER_MARTELLO_GRAUBERG	159			A Mightier Martello (Grauberg)	scripts/quests/abyssea/A_Mightier_Martello_Grauberg.lua		UNCOVERED
abyssea	A_JOURNEY_BEGINS	160			A Journey Begins	scripts/quests/abyssea/A_Journey_Begins.lua	+ Converted	UNCOVERED
abyssea	THE_TRUTH_BECKONS	161			The Truth Beckons	scripts/quests/abyssea/The_Truth_Beckons.lua	+ Converted	UNCOVERED
abyssea	DAWN_OF_DEATH	162			Dawn of Death	scripts/quests/abyssea/Dawn_of_Death.lua	+ Converted	UNCOVERED
abyssea	A_GOLDSTRUCK_GIGAS	163			A Goldstruck Gigas	scripts/quests/abyssea/A_Goldstruck_Gigas.lua	+ Converted	UNCOVERED
abyssea	TO_PASTE_A_PEISTE	164			To Paste a Peiste	scripts/quests/abyssea/To_Paste_a_Peiste.lua	+ Converted	UNCOVERED
abyssea	MEGADRILE_MENACE	165			Megadrile Menace	scripts/quests/abyssea/Megadrile_Menace.lua	+ Converted	UNCOVERED
abyssea	THE_FORBIDDEN_FRONTIER	166			The Forbidden Frontier	scripts/quests/abyssea/The_Forbidden_Frontier.lua	+ Converted	UNCOVERED
abyssea	FIRST_CONTACT	167			First Contact	scripts/quests/abyssea/First_Contact.lua	+ Converted	UNCOVERED
abyssea	AN_OFFICER_AND_A_PIRATE	168			An Officer and a Pirate	scripts/quests/abyssea/An_Officer_and_a_Pirate.lua	+ Converted	UNCOVERED
abyssea	HEART_OF_MADNESS	169			Heart of Madness	scripts/quests/abyssea/Heart_of_Madness.lua	+ Converted	UNCOVERED
abyssea	TENUOUS_EXISTENCE	170			Tenuous Existence	scripts/quests/abyssea/Tenuous_Existence.lua	+ Converted	UNCOVERED
abyssea	CHAMPIONS_OF_ABYSSEA	171			Champions of Abyssea	scripts/quests/abyssea/Champions_of_Abyssea.lua	+ Converted	UNCOVERED
abyssea	THE_BEAST_OF_BASTORE	172			The Beast of Bastore	scripts/quests/abyssea/The_Beast_of_Bastore.lua	+ Converted	UNCOVERED
abyssea	A_DELECTABLE_DEMON	173			A Delectable Demon	scripts/quests/abyssea/A_Delectable_Demon.lua	+ Converted	UNCOVERED
abyssea	A_FLUTTERY_FIEND	174			A Fluttery Fiend	scripts/quests/abyssea/A_Fluttery_Fiend.lua	+ Converted	UNCOVERED
abyssea	SCARS_OF_ABYSSEA	175			Scars of Abyssea (Quest)	scripts/quests/abyssea/Scars_of_Abyssea.lua	+ Converted	UNCOVERED
abyssea	A_BEAKED_BLUSTERER	176			A Beaked Blusterer	scripts/quests/abyssea/A_Beaked_Blusterer.lua	+ Converted	UNCOVERED
abyssea	A_MAN_EATING_MITE	177			A Man-eating Mite	scripts/quests/abyssea/A_Man-eating_Mite.lua	+ Converted	UNCOVERED
abyssea	AN_ULCEROUS_URAGNITE	178			An Ulcerous Uragnite	scripts/quests/abyssea/An_Ulcerous_Uragnite.lua	+ Converted	UNCOVERED
abyssea	HEROES_OF_ABYSSEA	179			Heroes of Abyssea (Quest)	scripts/quests/abyssea/Heroes_of_Abyssea.lua	+ Converted	UNCOVERED
abyssea	A_SEA_DOGS_SUMMONS	180			A Sea Dog's Summons	scripts/quests/abyssea/A_Sea_Dogs_Summons.lua	+ Converted	UNCOVERED
abyssea	DEATH_AND_REBIRTH	181			Death and Rebirth	scripts/quests/abyssea/Death_and_Rebirth.lua	+ Converted	UNCOVERED
abyssea	EMISSARIES_OF_GOD	182			Emissaries of God	scripts/quests/abyssea/Emissaries_of_God.lua	+ Converted	UNCOVERED
abyssea	BENEATH_A_BLOOD_RED_SKY	183			Beneath a Blood-red Sky	scripts/quests/abyssea/Beneath_a_Blood_Red_Sky.lua	+ Converted	UNCOVERED
abyssea	THE_WYRM_GOD	184			The Wyrm God	scripts/quests/abyssea/The_Wyrm_God.lua	+ Converted	UNCOVERED
abyssea	MEANWHILE_BACK_ON_ABYSSEA	185			Meanwhile, Back on Abyssea	scripts/quests/abyssea/Meanwhile_Back_on_Abyssea.lua	+ Converted	UNCOVERED
abyssea	A_MOONLIGHT_REQUITE	186			A Moonlight Requite	scripts/quests/abyssea/A_Moonlight_Requite.lua		UNCOVERED
abyssea	DOMINION_OP_10_GRAUBERG	187			Dominion Op 10 (Grauberg)	scripts/quests/abyssea/Grauberg_Dominion_Op_10.lua	+ Converted	UNCOVERED
abyssea	DOMINION_OP_11_GRAUBERG	188			Dominion Op 11 (Grauberg)	scripts/quests/abyssea/Grauberg_Dominion_Op_11.lua	+ Converted	UNCOVERED
abyssea	DOMINION_OP_12_GRAUBERG	189			Dominion Op 12 (Grauberg)	scripts/quests/abyssea/Grauberg_Dominion_Op_12.lua	+ Converted	UNCOVERED
abyssea	DOMINION_OP_13_GRAUBERG	190			Dominion Op 13 (Grauberg)	scripts/quests/abyssea/Grauberg_Dominion_Op_13.lua	+ Converted	UNCOVERED
abyssea	DOMINION_OP_14_GRAUBERG	191			Dominion Op 14 (Grauberg)	scripts/quests/abyssea/Grauberg_Dominion_Op_14.lua	+ Converted	UNCOVERED
adoulin	TWITHERYM_DUST	0			Twitherym Dust	scripts/quests/adoulin/Twitherym_Dust.lua		UNCOVERED
adoulin	TO_CATCH_A_PREDATOR	1			To Catch a Predator	scripts/quests/adoulin/To_Catch_a_Predator.lua		UNCOVERED
adoulin	EMPTY_NEST	2			Empty Nest	scripts/quests/adoulin/Empty_Nest.lua		UNCOVERED
adoulin	DONT_CLAM_UP_ON_ME_NOW	5			Don't Clam Up on Me Now	scripts/quests/adoulin/Dont_Clam_Up_on_Me_Now.lua		UNCOVERED
adoulin	HOP_TO_IT	6			Hop to It	scripts/quests/adoulin/Hop_to_It.lua		UNCOVERED
adoulin	BOILING_OVER	9			Boiling Over	scripts/quests/adoulin/Boiling_Over.lua		UNCOVERED
adoulin	POISONING_THE_WELL	10			Poisoning the Well	scripts/quests/adoulin/Poisoning_the_Well.lua		UNCOVERED
adoulin	UNSULLIED_LANDS	12			Unsullied Lands	scripts/quests/adoulin/Unsullied_Lands.lua		UNCOVERED
adoulin	NO_RIME_LIKE_THE_PRESENT	16			No Rime Like the Present	scripts/quests/adoulin/No_Rime_Like_the_Present.lua		UNCOVERED
adoulin	A_GEOTHERMAL_EXPEDITION	18			A Geothermal Expedition	scripts/quests/adoulin/A_Geothermal_Expedition.lua		UNCOVERED
adoulin	ENDEAVORING_TO_AWAKEN	22			Endeavoring to Awaken	scripts/quests/adoulin/Endeavoring_to_Awaken.lua	+ Converted	UNCOVERED
adoulin	FORGING_NEW_BONDS	23			Forging New Bonds	scripts/quests/adoulin/Forging_New_Bonds.lua	+ Converted	UNCOVERED
adoulin	LEGACIES_LOST_AND_FOUND	24			Legacies Lost and Found	scripts/quests/adoulin/Legacies_Lost_and_Found.lua	+ Converted	UNCOVERED
adoulin	DESTINYS_DEVICE	25			Destiny's Device	scripts/quests/adoulin/Destinys_Device.lua	+ Converted	UNCOVERED
adoulin	GRANDDADDY_DEAREST	26			Granddaddy Dearest	scripts/quests/adoulin/Granddaddy_Dearest.lua		UNCOVERED
adoulin	WAYWARD_WAYPOINTS	27			Wayward Waypoints	scripts/zones/Western_Adoulin/npcs/Shipilolo.lua		UNCOVERED
adoulin	ONE_GOOD_TURN	28			One Good Turn...			UNCOVERED
adoulin	FAILURE_IS_NOT_AN_OPTION	29			F.A.I.L.ure Is Not an Option	scripts/zones/Western_Adoulin/npcs/Clautaire.lua		UNCOVERED
adoulin	ORDER_UP	30			Order Up	scripts/zones/Western_Adoulin/npcs/Marjoirelle.lua		UNCOVERED
adoulin	IT_NEVER_GOES_OUT_OF_STYLE	31			It Never Goes Out of Style	scripts/quests/adoulin/It_Never_Goes_Out_of_Style.lua		UNCOVERED
adoulin	WATER_WATER_EVERYWHERE	32			Water, Water, Everywhere	scripts/quests/adoulin/Water_Water_Everywhere.lua		UNCOVERED
adoulin	DIRT_CHEAP	33			Dirt Cheap	scripts/quests/adoulin/Dirt_Cheap.lua		UNCOVERED
adoulin	FLOWER_POWER	34			Flower Power	scripts/quests/adoulin/Flower_Power.lua		UNCOVERED
adoulin	ELEMENTARY_MY_DEAR_SYLVIE	35			Elementary, My Dear Sylvie	scripts/quests/adoulin/Elementary_My_Dear_Sylvie.lua	+ Converted	UNCOVERED
adoulin	FOR_WHOM_THE_BELL_TOLLS	36			For Whom the Bell Tolls	scripts/quests/adoulin/For_Whom_the_Bell_Tolls.lua	+ Converted	UNCOVERED
adoulin	THE_BLOODLINE_OF_ZACARIAH	37			The Bloodline of Zacariah	scripts/quests/adoulin/The_Bloodline_of_Zacariah.lua	+ Converted	UNCOVERED
adoulin	THE_COMMUNION	38			The Communion	scripts/quests/adoulin/The_Communion.lua	+ Converted	UNCOVERED
adoulin	FLAVORS_OF_OUR_LIVES	46			Flavors of Our Lives	scripts/quests/adoulin/Flavors_of_Our_Lives.lua	+ Converted	UNCOVERED
adoulin	WESTERN_WAYPOINTS_HO	50			Western Waypoints, Ho!	scripts/quests/adoulin/Western_Waypoints_Ho.lua		UNCOVERED
adoulin	WESEASTERN_WAYPOINTS_HO	51				scripts/quests/adoulin/Wes_Eastern_Waypoints_Ho.lua		UNCOVERED
adoulin	GRIND_TO_SAWDUST	53			Grind to Sawdust	scripts/quests/adoulin/Grind_to_Sawdust.lua		UNCOVERED
adoulin	BREAKING_THE_ICE	54			Breaking the Ice	scripts/quests/adoulin/Breaking_the_Ice.lua	+ Converted	UNCOVERED
adoulin	IM_ON_A_BOAT	55			I'm on a Boat	scripts/quests/adoulin/Im_on_a_Boat.lua	+ Converted	UNCOVERED
adoulin	A_STONES_THROW_AWAY	56			A Stone's Throw Away	scripts/quests/adoulin/A_Stones_Throw_Away.lua	+ Converted	UNCOVERED
adoulin	HIDE_AND_GO_PEAK	57			Hide and Go Peak	scripts/quests/adoulin/Hide_and_Go_Peak.lua	+ Converted	UNCOVERED
adoulin	THE_WHOLE_PLACE_IS_ABUZZ	58			The Whole Place Is Abuzz	scripts/quests/adoulin/The_Whole_Place_Is_Abuzz.lua		UNCOVERED
adoulin	OROBON_APPETIT	59			Orobon Appetit	scripts/quests/adoulin/Orobon_Appetit.lua		UNCOVERED
adoulin	TALK_ABOUT_WRINKLY_SKIN	60			Talk About Wrinkly Skin	scripts/quests/adoulin/Talk_About_Wrinkly_Skin.lua		UNCOVERED
adoulin	NO_LOVE_LOST	61			No Love Lost	scripts/quests/adoulin/No_Love_Lost.lua		UNCOVERED
adoulin	DID_YOU_FEEL_THAT	62			Did You Feel That?			UNCOVERED
adoulin	DONT_EVER_LEAF_ME	70			Don't Ever Leaf Me	scripts/zones/Western_Adoulin/npcs/Barenngo.lua		UNCOVERED
adoulin	KEEP_YOUR_BLOOMERS_ON_ERISA	71			Keep Your Bloomers On, Erisa			UNCOVERED
adoulin	SCAREDYCATS	72				scripts/zones/Western_Adoulin/npcs/Bilp.lua		UNCOVERED
adoulin	RAPTOR_RAPTURE	73			Raptor Rapture	scripts/zones/Western_Adoulin/Zone.lua		UNCOVERED
adoulin	EXOTIC_DELICACIES	74			Exotic Delicacies	scripts/quests/adoulin/Exotic_Delicacies.lua	+ Converted	UNCOVERED
adoulin	A_PIONEERS_BEST_IMAGINARY_FRIEND	75			A Pioneer's Best (Imaginary) Friend	scripts/quests/adoulin/A_Pioneers_Best_Imaginary_Friend.lua	+	UNCOVERED
adoulin	HUNGER_STRIKES	76			Hunger Strikes	scripts/quests/adoulin/Hunger_Strikes.lua	+ Converted	UNCOVERED
adoulin	THE_OLD_MAN_AND_THE_HARPOON	77			The Old Man and the Harpoon	scripts/quests/adoulin/The_Old_Man_and_the_Harpoon.lua	+	UNCOVERED
adoulin	A_CERTAIN_SUBSTITUTE_PATROLMAN	78			A Certain Substitute Patrolman	scripts/quests/adoulin/A_Certain_Substitute_Patrolman.lua	+ Converted	UNCOVERED
adoulin	IT_SETS_MY_HEART_AFLUTTER	79			It Sets My Heart Aflutter	scripts/quests/adoulin/It_Sets_My_Heart_Aflutter.lua	+ Converted	UNCOVERED
adoulin	TRANSPORTING	82			Transporting	scripts/quests/adoulin/Transporting.lua	+ Converted	UNCOVERED
adoulin	THE_STARVING	84			The Starving	scripts/quests/adoulin/The_Starving.lua	+ Converted	UNCOVERED
adoulin	FERTILE_GROUND	85			Fertile Ground	scripts/zones/Western_Adoulin/npcs/Shipilolo.lua		UNCOVERED
adoulin	ALWAYS_MORE_QUOTH_THE_RAVENOUS	88			"Always more," Quoth the Ravenous	scripts/quests/adoulin/Always_More_Quoth_the_Ravenous.lua	+ Converted	UNCOVERED
adoulin	MEGALOMANIAC	89				scripts/quests/adoulin/Meg_alomaniac.lua		UNCOVERED
adoulin	THE_LONGEST_WAY_ROUND	91			The Longest Way Round...	scripts/quests/adoulin/The_Longest_Way_Round.lua	+ Converted	UNCOVERED
adoulin	A_GOOD_PAIR_OF_CROCS	93			A Good Pair of Crocs	scripts/quests/adoulin/A_Good_Pair_of_Crocs.lua	+ Converted	UNCOVERED
adoulin	CAFETERIA	94				scripts/quests/adoulin/Cafe_teria.lua		UNCOVERED
adoulin	A_SHOT_IN_THE_DARK	96			A Shot in the Dark	scripts/quests/adoulin/A_Shot_in_the_Dark.lua	+ Converted	UNCOVERED
adoulin	OPEN_THE_FLOODGATES	100			Open the Floodgates	scripts/quests/adoulin/Open_the_Floodgates.lua		UNCOVERED
adoulin	NO_LAUGHING_MATTER	102			No Laughing Matter	scripts/quests/adoulin/No_Laughing_Matter.lua		UNCOVERED
adoulin	ALL_THE_WAY_TO_THE_BANK	103			All the Way to the Bank	scripts/zones/Western_Adoulin/npcs/Defliaa.lua		UNCOVERED
adoulin	TO_LAUGH_IS_TO_LOVE	104			To Laugh Is to Love			UNCOVERED
adoulin	A_BARREL_OF_LAUGHS	105			A Barrel of Laughs			UNCOVERED
adoulin	VEGETABLE_VEGETABLE_REVOLUTION	108			Vegetable Vegetable Revolution	scripts/quests/adoulin/Vegetable_Vegetable_Revolution.lua		UNCOVERED
adoulin	VEGETABLE_VEGETABLE_EVOLUTION	109			Vegetable Vegetable Evolution	scripts/quests/adoulin/Vegetable_Vegetable_Evolution.lua		UNCOVERED
adoulin	VEGETABLE_VEGETABLE_CRISIS	110			Vegetable Vegetable Crisis	scripts/zones/Western_Adoulin/npcs/Chanteillie.lua		UNCOVERED
adoulin	VEGETABLE_VEGETABLE_FRUSTRATION	111			Vegetable Vegetable Frustration	scripts/quests/adoulin/Vegetable_Vegetable_Frustration.lua		UNCOVERED
adoulin	A_THIRST_FOR_THE_AGES	114			A Thirst for the Ages	scripts/zones/Western_Adoulin/npcs/Nikkhail.lua		UNCOVERED
adoulin	A_THIRST_FOR_THE_EONS	115			A Thirst for the Eons			UNCOVERED
adoulin	A_THIRST_FOR_ETERNITY	116			A Thirst for Eternity			UNCOVERED
adoulin	A_THIRST_BEFORE_TIME	117			A Thirst Before Time			UNCOVERED
adoulin	DANCES_WITH_LUOPANS	118			Dances with Luopans	scripts/zones/Ceizak_Battlegrounds/Zone.lua		UNCOVERED
adoulin	CHILDREN_OF_THE_RUNE	119			Children of the Rune	scripts/zones/Yahse_Hunting_Grounds/npcs/Yahse_Wildflower.lua		UNCOVERED
adoulin	FLOWERS_FOR_SVENJA	120			Flowers for Svenja			UNCOVERED
adoulin	THORN_IN_THE_SIDE	121			Thorn in the Side			UNCOVERED
adoulin	DO_NOT_GO_INTO_THE_LIGHT	122			Do Not Go Into the Light	scripts/zones/Western_Adoulin/npcs/Chanteillie.lua		UNCOVERED
adoulin	VELKKOVERT_OPERATIONS	123			Velkkovert Operations	scripts/quests/adoulin/Velkkovert_Operations.lua		UNCOVERED
adoulin	HYPOCRITICAL_OATH	124			Hypocritical Oath	scripts/zones/Western_Adoulin/npcs/Grevan.lua		UNCOVERED
adoulin	THE_GOOD_THE_BAD_THE_CLEMENT	125			The Good, the Bad, the Clement			UNCOVERED
adoulin	LERENES_LAMENT	126			Lerene's Lament	scripts/quests/adoulin/Lerenes_Lament.lua	+ Converted	UNCOVERED
adoulin	THE_SECRET_TO_SUCCESS	127			The Secret to Success			UNCOVERED
adoulin	NO_MERCY_FOR_THE_WICKED	128			No Mercy for the Wicked			UNCOVERED
adoulin	MISTRESS_OF_CEREMONIES	129			Mistress of Ceremonies			UNCOVERED
adoulin	SAVED_BY_THE_BELL	131			Saved by the Bell			UNCOVERED
adoulin	QUIESCENCE	132			Quiescence			UNCOVERED
adoulin	SICK_AND_TIRED	133			Sick and Tired			UNCOVERED
adoulin	GEOMANCERRIFIC	134			Geomancerrific			UNCOVERED
adoulin	RUNE_FENCING_THE_NIGHT_AWAY	135			Rune Fencing the Night Away			UNCOVERED
adoulin	THE_WEATHERSPOON_INQUISITION	136			The Weatherspoon Inquisition			UNCOVERED
adoulin	EYE_OF_THE_BEHOLDER	137			Eye of the Beholder			UNCOVERED
adoulin	THE_CURIOUS_CASE_OF_MELVIEN	138			The Curious Case of Melvien	scripts/zones/Western_Adoulin/npcs/Mastan.lua		UNCOVERED
adoulin	NOTSOCLEAN_BILL	139				scripts/zones/Western_Adoulin/npcs/Grevan.lua		UNCOVERED
adoulin	IN_THE_LAND_OF_THE_BLIND	140			In the Land of the Blind			UNCOVERED
adoulin	THE_WEATHERSPOON_WAR	141			The Weatherspoon War	scripts/zones/Western_Adoulin/npcs/Flapano.lua		UNCOVERED
adoulin	TREASURES_OF_THE_EARTH	142			Treasures of the Earth			UNCOVERED
